"name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","individualCount","elevation","elevationAccuracy","stateProvince","eventID","organismQuantity","habitat","institutionID","sampleSizeUnit","samplingEffort","footprintWKT","georeferenceRemarks","county","locality","language","occurrenceStatus","footprintSRS","organismQuantityType","locationID","samplingProtocol","parentEventID","sampleSizeValue","recordNumber","associatedTaxa","startDayOfYear","verbatimElevation","identifiedBy","reproductiveCondition","occurrenceRemarks","continent","nomenclaturalCode","type","datasetID","higherClassification","otherCatalogNumbers","identificationRemarks","higherGeography","endDayOfYear","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","fieldNumber","eventRemarks","accessRights","georeferenceSources","preparations","locationAccordingTo","bibliographicCitation","collectionID","parentNameUsage","nomenclaturalStatus","identificationQualifier","ownerInstitutionCode","locationRemarks","depth","depthAccuracy","scientificNameID","dynamicProperties","acceptedNameUsage","georeferenceVerificationStatus","taxonRemarks","municipality","vernacularName"
"Populus angustifolia",441911057,41.73623,-105.96786,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:01.804+0000","2017-08-15T15:54:20.996+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,2720,1973,8,9,"1973-08-09T00:00:00.000+0000","2015-06-16T07:20:19.000+0000","2018-02-03T12:55:18.524+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0c105ab0-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","441911057",NA,"KANU","0c105ab0-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens","269912",NA,"KU",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Albany","Rock River, 0.5 mi SE","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Common.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Wyoming, Albany",NA,"2015-06-16","Craig C Freeman","online gazetteer","0","70557","Low, brushy bank of Rock Creek. Moist, rocky, sandy soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",441911128,42.853166,-106.331301,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:09.752+0000","2017-08-15T15:56:42.253+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,12896,1973,8,7,"1973-08-07T00:00:00.000+0000","2015-06-15T17:55:50.000+0000","2018-02-03T12:55:16.181+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0da1cbd5-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","441911128",NA,"KANU","0da1cbd5-ba8b-11e3-8cfe-90b11c41863e",NA,"Steve Stephens","269910",NA,"KU",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Natrona","Casper, 1 mi W","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Stephens",NA,"Common.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Wyoming, Natrona",NA,"2015-06-15","Craig C Freeman","online gazetteer","0","70310","Flood plain, North Platte River. Sandy, clay soil.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1426115495,36.9406,-118.2903,"","f934f8e2-32ca-46a7-b2f8-b032a4740454","66522820-055c-11d8-b84e-b8a03c50a862","US","DWC_ARCHIVE","2018-04-09T18:44:18.306+0000","2017-06-19T18:31:24.844+0000",188,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,3,25,"1972-03-25T00:00:00.000+0000","2011-09-13T11:44:00.000+0000","2018-02-03T15:50:05.102+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102366","Mar. 25, 1972",NA,"1426115495",NA,"BOT-BC","urn:catalog:CAS:BOT-BC:102366",NA,"Larson, Enid A.","102366",NA,"CAS",NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo County","Division Creek","en",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"85",NA,NA,NA,"No male or female catkins","NORTH_AMERICA","ICBN","PhysicalObject",NA,"Plantae; Magnoliophyta; Magnoliopsida; Salicales; Salicaceae","CAS 559175",NA,"North America; United States; California; Inyo County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1656670503,36.9406,-118.2903,"gass84","4fa894f4-b6c6-4ec0-b816-9bb03b3ca106","fb702600-a84e-11de-978d-b8a03c50a862","US","DWC_ARCHIVE","2018-04-01T06:56:14.139+0000","2018-01-31T09:55:27.898+0000",112,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,3,25,"1972-03-25T00:00:00.000+0000",NA,"2018-02-04T17:04:25.207+0000","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS-BOT-BC102366&related=yes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102366","1972-03-25",NA,"1656670503",NA,"VascularPlants","urn:catalog:CAS:BOT-BC:102366",NA,"Enid A. Larson","CAS-BOT-BC102366",NA,"CAS-BOT-BC",NA,NA,NA,1,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo","Division Creek",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1656670486,36.9406,-118.2903,"gass84","4fa894f4-b6c6-4ec0-b816-9bb03b3ca106","fb702600-a84e-11de-978d-b8a03c50a862","US","DWC_ARCHIVE","2018-04-01T06:56:14.174+0000","2018-01-31T09:55:27.913+0000",112,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,9,4,"1972-09-04T00:00:00.000+0000",NA,"2018-02-04T17:04:25.481+0000","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS-BOT-BC102368&related=yes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102368","1972-09-04",NA,"1656670486",NA,"VascularPlants","urn:catalog:CAS:BOT-BC:102368",NA,"Enid A. Larson","CAS-BOT-BC102368",NA,"CAS-BOT-BC",NA,NA,NA,1,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo","Division Creek",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1656670449,36.9406,-118.2903,"gass84","4fa894f4-b6c6-4ec0-b816-9bb03b3ca106","fb702600-a84e-11de-978d-b8a03c50a862","US","DWC_ARCHIVE","2018-04-01T06:56:14.181+0000","2018-01-31T09:55:27.908+0000",112,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,9,4,"1972-09-04T00:00:00.000+0000",NA,"2018-02-04T17:04:23.326+0000","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS-BOT-BC102367&related=yes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102367","1972-09-04",NA,"1656670449",NA,"VascularPlants","urn:catalog:CAS:BOT-BC:102367",NA,"Enid A. Larson","CAS-BOT-BC102367",NA,"CAS-BOT-BC",NA,NA,NA,1,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo","Division Creek",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1426059479,36.9406,-118.2903,"","f934f8e2-32ca-46a7-b2f8-b032a4740454","66522820-055c-11d8-b84e-b8a03c50a862","US","DWC_ARCHIVE","2018-04-09T18:44:18.336+0000","2017-06-19T18:31:24.838+0000",188,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,9,4,"1972-09-04T00:00:00.000+0000","2011-09-13T11:44:57.000+0000","2018-02-03T15:49:49.607+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102368","Sept. 4, 1972",NA,"1426059479",NA,"BOT-BC","urn:catalog:CAS:BOT-BC:102368",NA,"Larson, Enid A.","102368",NA,"CAS",NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo County","Division Creek","en",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"248",NA,NA,NA,NA,"NORTH_AMERICA","ICBN","PhysicalObject",NA,"Plantae; Magnoliophyta; Magnoliopsida; Salicales; Salicaceae","urn:catalog:CAS:BOT:579090 | CAS 579090",NA,"North America; United States; California; Inyo County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1426073934,36.9406,-118.2903,"","f934f8e2-32ca-46a7-b2f8-b032a4740454","66522820-055c-11d8-b84e-b8a03c50a862","US","DWC_ARCHIVE","2018-04-09T18:44:18.267+0000","2017-06-19T18:31:25.181+0000",188,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,3148,1972,9,4,"1972-09-04T00:00:00.000+0000","2011-09-13T11:44:32.000+0000","2018-02-03T15:49:53.176+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102367","Sept. 4, 1972",NA,"1426073934",NA,"BOT-BC","urn:catalog:CAS:BOT-BC:102367",NA,"Larson, Enid A.","102367",NA,"CAS",NA,NA,NA,NA,NA,NA,"California",NA,NA,"Riparian, with Quercus kelloggii",NA,NA,NA,NA,NA,"Inyo County","Division Creek","en",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"248",NA,NA,NA,NA,"NORTH_AMERICA","ICBN","PhysicalObject",NA,"Plantae; Magnoliophyta; Magnoliopsida; Salicales; Salicaceae","urn:catalog:CAS:BOT:579091 | CAS 579091",NA,"North America; United States; California; Inyo County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1426150165,36.9333,-118.3246,"","f934f8e2-32ca-46a7-b2f8-b032a4740454","66522820-055c-11d8-b84e-b8a03c50a862","US","DWC_ARCHIVE","2018-04-09T18:44:18.363+0000","2017-06-19T18:31:24.813+0000",188,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,604,1971,6,23,"1971-06-23T00:00:00.000+0000","2011-09-13T11:47:41.000+0000","2018-02-03T15:50:14.746+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102369","June 23, 1971",NA,"1426150165",NA,"BOT-BC","urn:catalog:CAS:BOT-BC:102369",NA,"Roof, J. B.","102369",NA,"CAS",NA,NA,NA,NA,1828.8,0,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo County","Division Creek","en",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"174","6000 ft",NA,NA,"On same sheet as CAS 1170093. With letter of correspondence to Ernest Twisselmann from James Roof.","NORTH_AMERICA","ICBN","PhysicalObject",NA,"Plantae; Magnoliophyta; Magnoliopsida; Salicales; Salicaceae","urn:catalog:CAS:BOT:596145 | CAS 596145",NA,"North America; United States; California; Inyo County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1656670490,36.9333,-118.3246,"gass84","4fa894f4-b6c6-4ec0-b816-9bb03b3ca106","fb702600-a84e-11de-978d-b8a03c50a862","US","DWC_ARCHIVE","2018-04-01T06:56:14.150+0000","2018-01-31T09:55:27.928+0000",112,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,604,1971,6,23,"1971-06-23T00:00:00.000+0000",NA,"2018-02-04T17:04:23.326+0000","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?CAS-BOT-BC102369&related=yes","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:catalog:CAS:BOT-BC:102369","1971-06-23",NA,"1656670490",NA,"VascularPlants","urn:catalog:CAS:BOT-BC:102369",NA,"J. B. Roof","CAS-BOT-BC102369",NA,"CAS-BOT-BC",NA,NA,NA,1,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,"Inyo","Division Creek",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"1828 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ucjeps.berkeley.edu/consortium/data_use_terms.html","GoogleMaps via BerkeleyMapper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",96198522,41.23,-111.92,"bri,gass84","85ac3c18-f762-11e1-a439-00145eb45e9a","4c0e9f60-c489-11d8-bf60-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T19:01:19.683+0000","2018-02-28T19:01:19.695+0000",40,"none","UNKNOWN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1971,7,6,"1971-07-06T00:00:00.000+0000",NA,"2018-02-28T21:40:54.359+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"96198522",NA,NA,"96198522",NA,"UTC",NA,NA,"Strphen L. Clark","133285",NA,"USU",NA,NA,NA,NA,1402,0,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,"Weber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997844,49.666667,-112.966667,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.698+0000","2016-02-11T15:58:30.904+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,28,"1970-05-28T00:00:00.000+0000",NA,"2018-02-03T22:57:35.486+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","959",NA,"University of Lethbridge Herbarium (LEA)","894997844",NA,"LEA","959",NA,"20 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"river flat",NA,NA,NA,NA,NA,NA,"E. side Oldman River","en",NA,NA,NA,NA,NA,NA,NA,NA,"P. deltoides & angustifolia",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997939,49.683333,-112.866667,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.691+0000","2016-02-11T15:58:31.223+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,25,"1970-05-25T00:00:00.000+0000",NA,"2018-02-03T22:57:34.917+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","993",NA,"University of Lethbridge Herbarium (LEA)","894997939",NA,"LEA","993",NA,"4 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"treed terrace",NA,NA,NA,NA,NA,NA,"W side of Oldman River s. of bridge (train)","en",NA,NA,NA,NA,NA,NA,NA,NA,"near P. deltoides",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997881,49.616667,-112.9,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.684+0000","2016-02-11T15:58:31.017+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,30,"1970-05-30T00:00:00.000+0000",NA,"2018-02-03T22:57:35.387+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","974",NA,"University of Lethbridge Herbarium (LEA)","894997881",NA,"LEA","974",NA,"35 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"river flat",NA,NA,NA,NA,NA,NA,"N. side Oldman River","en",NA,NA,NA,NA,NA,NA,NA,NA,"P. deltoides, acuminata & angustifolia",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997862,49.65,-112.833333,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.673+0000","2016-02-11T15:58:30.710+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,25,"1970-05-25T00:00:00.000+0000",NA,"2018-02-03T22:57:35.043+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","944",NA,"University of Lethbridge Herbarium (LEA)","894997862",NA,"LEA","944",NA,"9 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"treed terrace",NA,NA,NA,NA,NA,NA,"W. side of Oldman River","en",NA,NA,NA,NA,NA,NA,NA,NA,"near P. acuminata & deltoides",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997935,49.683333,-112.866667,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.700+0000","2016-02-11T15:58:31.025+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,25,"1970-05-25T00:00:00.000+0000",NA,"2018-02-03T22:57:35.452+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","994",NA,"University of Lethbridge Herbarium (LEA)","894997935",NA,"LEA","994",NA,"5 H. C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"treed terrace",NA,NA,NA,NA,NA,NA,"W side Oldman River","en",NA,NA,NA,NA,NA,NA,NA,NA,"P. deltoides, acuminata & angustifolia",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",894997887,49.683333,-112.866667,"gass84","5678b0b3-450b-4513-82e1-2b32c3c50b54","e18ccd87-6e1d-4e4d-850d-b3138d007eb7","CA","DWC_ARCHIVE","2017-10-08T09:31:11.675+0000","2016-02-11T15:58:30.651+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1970,5,25,"1970-05-25T00:00:00.000+0000",NA,"2018-02-03T22:57:36.611+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada","University of Lethbridge Herbarium","1004",NA,"University of Lethbridge Herbarium (LEA)","894997887",NA,"LEA","1004",NA,"3 H.C.","urn:lsid:biocol.org:col:14547",NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,"Alberta",NA,NA,"treed terrace",NA,NA,NA,NA,NA,NA,"W. side Oldman River","en",NA,NA,NA,NA,NA,NA,NA,NA,"P. angustifolia",NA,"2800 feet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14547",NA,NA,NA,"University of Lethbridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
